profile,condensation_edge_id,from_component,to_component,source_edge_count,edge_type_counts_json,source_edge_ids
end_product_dependency_profile,93,scc:0098,scc:0318,1,"{""recipe_input"":1}",1761
end_product_dependency_profile,94,scc:0098,scc:0322,1,"{""recipe_input"":1}",1967
end_product_dependency_profile,95,scc:0098,scc:0436,1,"{""research_input"":1}",598
end_product_dependency_profile,96,scc:0099,scc:0100,1,"{""recipe_input"":1}",1864
end_product_dependency_profile,97,scc:0099,scc:0314,1,"{""recipe_input"":1}",1925
end_product_dependency_profile,98,scc:0099,scc:0322,1,"{""recipe_input"":1}",1968
end_product_dependency_profile,99,scc:0099,scc:0328,1,"{""recipe_input"":1}",1986
end_product_dependency_profile,100,scc:0099,scc:0336,1,"{""recipe_input"":1}",2020
end_product_dependency_profile,101,scc:0100,scc:0105,1,"{""recipe_output"":1}",1996
end_product_dependency_profile,102,scc:0100,scc:0229,3,"{""recipe_input"":2,""unlocks_recipe"":1}",425|2101|2103
end_product_dependency_profile,103,scc:0100,scc:0232,1,"{""recipe_input"":1}",2112
end_product_dependency_profile,104,scc:0100,scc:0233,1,"{""recipe_input"":1}",2115
end_product_dependency_profile,105,scc:0100,scc:0236,1,"{""unlocks_recipe"":1}",105
end_product_dependency_profile,106,scc:0100,scc:0239,1,"{""recipe_input"":1}",2137
end_product_dependency_profile,107,scc:0100,scc:0241,1,"{""recipe_input"":1}",2148
end_product_dependency_profile,108,scc:0100,scc:0244,1,"{""recipe_input"":1}",2164
end_product_dependency_profile,109,scc:0100,scc:0249,3,"{""recipe_input"":3}",2185|2186|2187
end_product_dependency_profile,110,scc:0100,scc:0253,1,"{""recipe_input"":1}",2205
end_product_dependency_profile,111,scc:0100,scc:0256,1,"{""recipe_input"":1}",2217
end_product_dependency_profile,112,scc:0100,scc:0257,1,"{""recipe_input"":1}",2222
end_product_dependency_profile,113,scc:0100,scc:0258,2,"{""recipe_input"":2}",2225|2227
end_product_dependency_profile,114,scc:0100,scc:0260,2,"{""recipe_input"":2}",2232|2233
end_product_dependency_profile,115,scc:0100,scc:0261,2,"{""recipe_input"":2}",2236|2237
end_product_dependency_profile,116,scc:0100,scc:0263,1,"{""recipe_input"":1}",2242
end_product_dependency_profile,117,scc:0100,scc:0267,1,"{""recipe_input"":1}",2251
end_product_dependency_profile,118,scc:0100,scc:0269,2,"{""recipe_input"":2}",2258|2260
end_product_dependency_profile,119,scc:0100,scc:0270,2,"{""recipe_input"":2}",2263|2264
end_product_dependency_profile,120,scc:0100,scc:0273,1,"{""recipe_input"":1}",2279
end_product_dependency_profile,121,scc:0100,scc:0275,1,"{""recipe_input"":1}",2287
end_product_dependency_profile,122,scc:0100,scc:0276,2,"{""recipe_input"":2}",2292|2294
end_product_dependency_profile,123,scc:0100,scc:0278,1,"{""recipe_input"":1}",2299
end_product_dependency_profile,124,scc:0100,scc:0279,1,"{""recipe_input"":1}",2304
end_product_dependency_profile,125,scc:0100,scc:0281,1,"{""recipe_input"":1}",2317
end_product_dependency_profile,126,scc:0100,scc:0282,1,"{""recipe_input"":1}",2322
end_product_dependency_profile,127,scc:0100,scc:0283,1,"{""recipe_input"":1}",2327
end_product_dependency_profile,128,scc:0100,scc:0284,1,"{""recipe_input"":1}",2331
end_product_dependency_profile,129,scc:0100,scc:0286,2,"{""recipe_input"":2}",2339|2341
end_product_dependency_profile,130,scc:0100,scc:0287,1,"{""recipe_input"":1}",2345
end_product_dependency_profile,131,scc:0100,scc:0292,2,"{""recipe_input"":2}",1804|1805
end_product_dependency_profile,132,scc:0100,scc:0295,1,"{""recipe_input"":1}",1811
end_product_dependency_profile,133,scc:0100,scc:0300,2,"{""recipe_input"":1,""unlocks_recipe"":1}",117|1872
end_product_dependency_profile,134,scc:0100,scc:0302,1,"{""recipe_input"":1}",1878
end_product_dependency_profile,135,scc:0100,scc:0303,1,"{""recipe_input"":1}",1881
end_product_dependency_profile,136,scc:0100,scc:0304,1,"{""recipe_input"":1}",1887
end_product_dependency_profile,137,scc:0100,scc:0305,1,"{""recipe_input"":1}",1890
end_product_dependency_profile,138,scc:0100,scc:0307,1,"{""recipe_input"":1}",1899
end_product_dependency_profile,139,scc:0100,scc:0308,2,"{""recipe_input"":2}",1903|1904
end_product_dependency_profile,140,scc:0100,scc:0321,2,"{""recipe_input"":2}",1963|1965
end_product_dependency_profile,141,scc:0100,scc:0323,1,"{""unlocks_recipe"":1}",263
end_product_dependency_profile,142,scc:0100,scc:0324,1,"{""unlocks_recipe"":1}",264
end_product_dependency_profile,143,scc:0100,scc:0326,2,"{""recipe_input"":1,""unlocks_recipe"":1}",269|1977
end_product_dependency_profile,144,scc:0100,scc:0327,1,"{""unlocks_recipe"":1}",270
end_product_dependency_profile,145,scc:0100,scc:0328,1,"{""unlocks_recipe"":1}",274
end_product_dependency_profile,146,scc:0100,scc:0330,4,"{""recipe_input"":4}",1999|2000|2001|2002
end_product_dependency_profile,147,scc:0100,scc:0331,1,"{""recipe_input"":1}",2007
end_product_dependency_profile,148,scc:0100,scc:0332,1,"{""recipe_input"":1}",2012
end_product_dependency_profile,149,scc:0100,scc:0333,2,"{""recipe_input"":1,""unlocks_recipe"":1}",414|2014
end_product_dependency_profile,150,scc:0100,scc:0334,2,"{""recipe_input"":1,""unlocks_recipe"":1}",421|2016
end_product_dependency_profile,151,scc:0100,scc:0336,1,"{""recipe_input"":1}",2018
end_product_dependency_profile,152,scc:0100,scc:0338,2,"{""recipe_input"":2}",2028|2029
end_product_dependency_profile,153,scc:0100,scc:0339,1,"{""recipe_input"":1}",2033
end_product_dependency_profile,154,scc:0100,scc:0345,1,"{""recipe_input"":1}",2052
end_product_dependency_profile,155,scc:0100,scc:0347,1,"{""recipe_input"":1}",2055
end_product_dependency_profile,156,scc:0100,scc:0349,1,"{""recipe_input"":1}",2062
end_product_dependency_profile,157,scc:0100,scc:0350,2,"{""recipe_input"":2}",2065|2067
end_product_dependency_profile,158,scc:0100,scc:0352,1,"{""recipe_input"":1}",2075
end_product_dependency_profile,159,scc:0100,scc:0362,1,"{""research_input"":1}",44
end_product_dependency_profile,160,scc:0100,scc:0363,1,"{""research_input"":1}",47
end_product_dependency_profile,161,scc:0100,scc:0364,1,"{""research_input"":1}",50
end_product_dependency_profile,162,scc:0100,scc:0368,4,"{""research_input"":4}",126|127|128|129
end_product_dependency_profile,163,scc:0100,scc:0369,3,"{""pretech_explicit"":1,""research_input"":2}",131|132|133
end_product_dependency_profile,164,scc:0100,scc:0371,1,"{""research_input"":1}",144
end_product_dependency_profile,165,scc:0100,scc:0372,3,"{""pretech_explicit"":1,""research_input"":2}",147|149|150
end_product_dependency_profile,166,scc:0100,scc:0374,1,"{""research_input"":1}",160
end_product_dependency_profile,167,scc:0100,scc:0375,4,"{""pretech_explicit"":1,""research_input"":3}",164|166|167|168
end_product_dependency_profile,168,scc:0100,scc:0377,5,"{""pretech_explicit"":1,""research_input"":4}",180|182|183|184|185
end_product_dependency_profile,169,scc:0100,scc:0378,5,"{""pretech_explicit"":2,""research_input"":3}",187|188|190|191|192
end_product_dependency_profile,170,scc:0100,scc:0384,3,"{""pretech_explicit"":1,""research_input"":2}",232|234|235
end_product_dependency_profile,171,scc:0100,scc:0386,3,"{""pretech_explicit"":1,""research_input"":2}",240|243|244
end_product_dependency_profile,172,scc:0100,scc:0387,5,"{""pretech_explicit"":1,""pretech_implicit"":1,""research_input"":3}",247|248|250|251|252
end_product_dependency_profile,173,scc:0100,scc:0389,5,"{""pretech_explicit"":1,""research_input"":4}",289|291|292|293|294
end_product_dependency_profile,174,scc:0100,scc:0391,3,"{""pretech_explicit"":1,""pretech_implicit"":1,""research_input"":1}",299|301|303
end_product_dependency_profile,175,scc:0100,scc:0392,2,"{""research_input"":2}",308|309
end_product_dependency_profile,176,scc:0100,scc:0393,3,"{""pretech_explicit"":1,""pretech_implicit"":1,""research_input"":1}",311|312|314
end_product_dependency_profile,177,scc:0100,scc:0394,3,"{""pretech_explicit"":1,""pretech_implicit"":1,""research_input"":1}",316|317|319
end_product_dependency_profile,178,scc:0100,scc:0395,4,"{""pretech_implicit"":1,""research_input"":3}",323|325|326|327
end_product_dependency_profile,179,scc:0100,scc:0396,4,"{""research_input"":4}",332|333|334|335
end_product_dependency_profile,180,scc:0100,scc:0399,2,"{""pretech_implicit"":1,""research_input"":1}",354|356
end_product_dependency_profile,181,scc:0100,scc:0400,1,"{""research_input"":1}",364
end_product_dependency_profile,182,scc:0100,scc:0401,2,"{""research_input"":2}",372|373
end_product_dependency_profile,183,scc:0100,scc:0402,2,"{""research_input"":2}",379|380
end_product_dependency_profile,184,scc:0100,scc:0403,3,"{""pretech_implicit"":1,""research_input"":2}",383|385|386
end_product_dependency_profile,185,scc:0100,scc:0404,2,"{""pretech_implicit"":1,""research_input"":1}",390|392
end_product_dependency_profile,186,scc:0100,scc:0406,3,"{""pretech_explicit"":1,""research_input"":2}",427|430|431
end_product_dependency_profile,187,scc:0100,scc:0409,2,"{""pretech_explicit"":1,""research_input"":1}",442|444
end_product_dependency_profile,188,scc:0100,scc:0410,4,"{""pretech_explicit"":1,""research_input"":3}",446|448|449|450
end_product_dependency_profile,189,scc:0100,scc:0413,2,"{""pretech_implicit"":1,""research_input"":1}",462|464
end_product_dependency_profile,190,scc:0100,scc:0414,1,"{""research_input"":1}",470
end_product_dependency_profile,191,scc:0100,scc:0415,2,"{""pretech_implicit"":1,""research_input"":1}",473|475
end_product_dependency_profile,192,scc:0100,scc:0416,1,"{""research_input"":1}",481
end_product_dependency_profile,193,scc:0100,scc:0417,4,"{""pretech_implicit"":1,""research_input"":3}",485|487|488|489
end_product_dependency_profile,194,scc:0100,scc:0418,2,"{""pretech_implicit"":1,""research_input"":1}",494|496
end_product_dependency_profile,195,scc:0100,scc:0419,2,"{""research_input"":2}",501|502
end_product_dependency_profile,196,scc:0100,scc:0420,2,"{""pretech_implicit"":1,""research_input"":1}",505|507
end_product_dependency_profile,197,scc:0100,scc:0421,2,"{""research_input"":2}",512|513
end_product_dependency_profile,198,scc:0100,scc:0422,3,"{""research_input"":3}",518|519|520
end_product_dependency_profile,199,scc:0100,scc:0423,5,"{""pretech_implicit"":1,""research_input"":4}",523|525|526|527|528
end_product_dependency_profile,200,scc:0100,scc:0424,4,"{""research_input"":4}",533|534|535|536
end_product_dependency_profile,201,scc:0100,scc:0426,2,"{""pretech_implicit"":1,""research_input"":1}",545|547
end_product_dependency_profile,202,scc:0100,scc:0427,3,"{""pretech_implicit"":1,""research_input"":2}",550|552|553
end_product_dependency_profile,203,scc:0100,scc:0428,3,"{""research_input"":3}",558|559|560
end_product_dependency_profile,204,scc:0100,scc:0429,4,"{""research_input"":4}",567|568|569|570
end_product_dependency_profile,205,scc:0100,scc:0430,2,"{""research_input"":2}",574|575
end_product_dependency_profile,206,scc:0100,scc:0432,1,"{""pretech_explicit"":1}",581
end_product_dependency_profile,207,scc:0100,scc:0437,1,"{""research_input"":1}",604
end_product_dependency_profile,208,scc:0100,scc:0438,2,"{""research_input"":2}",611|612
end_product_dependency_profile,209,scc:0100,scc:0439,3,"{""research_input"":3}",619|620|621
end_product_dependency_profile,210,scc:0100,scc:0440,4,"{""research_input"":4}",628|629|630|631
end_product_dependency_profile,211,scc:0100,scc:0443,1,"{""research_input"":1}",647
end_product_dependency_profile,212,scc:0100,scc:0444,1,"{""research_input"":1}",652
end_product_dependency_profile,213,scc:0100,scc:0445,2,"{""research_input"":2}",657|658
end_product_dependency_profile,214,scc:0100,scc:0446,2,"{""research_input"":2}",663|664
end_product_dependency_profile,215,scc:0100,scc:0447,3,"{""research_input"":3}",669|670|671
end_product_dependency_profile,216,scc:0100,scc:0448,3,"{""research_input"":3}",676|677|678
end_product_dependency_profile,217,scc:0100,scc:0449,4,"{""research_input"":4}",683|684|685|686
end_product_dependency_profile,218,scc:0100,scc:0451,1,"{""research_input"":1}",695
end_product_dependency_profile,219,scc:0100,scc:0452,2,"{""research_input"":2}",700|701
end_product_dependency_profile,220,scc:0100,scc:0453,2,"{""research_input"":2}",707|708
end_product_dependency_profile,221,scc:0100,scc:0454,2,"{""research_input"":2}",715|716
end_product_dependency_profile,222,scc:0100,scc:0455,4,"{""research_input"":4}",722|723|724|725
end_product_dependency_profile,223,scc:0100,scc:0458,1,"{""research_input"":1}",738
end_product_dependency_profile,224,scc:0100,scc:0459,1,"{""research_input"":1}",743
end_product_dependency_profile,225,scc:0100,scc:0460,2,"{""research_input"":2}",748|749
end_product_dependency_profile,226,scc:0100,scc:0461,3,"{""research_input"":3}",754|755|756
end_product_dependency_profile,227,scc:0100,scc:0462,4,"{""research_input"":4}",761|762|763|764
end_product_dependency_profile,228,scc:0100,scc:0464,1,"{""research_input"":1}",773
end_product_dependency_profile,229,scc:0100,scc:0465,1,"{""research_input"":1}",778
end_product_dependency_profile,230,scc:0100,scc:0466,2,"{""research_input"":2}",783|784
end_product_dependency_profile,231,scc:0100,scc:0467,2,"{""research_input"":2}",789|790
end_product_dependency_profile,232,scc:0100,scc:0468,4,"{""research_input"":4}",795|796|797|798
end_product_dependency_profile,233,scc:0100,scc:0471,1,"{""research_input"":1}",810
end_product_dependency_profile,234,scc:0100,scc:0472,2,"{""research_input"":2}",815|816
end_product_dependency_profile,235,scc:0100,scc:0473,3,"{""research_input"":3}",821|822|823
end_product_dependency_profile,236,scc:0100,scc:0474,4,"{""research_input"":4}",828|829|830|831
end_product_dependency_profile,237,scc:0100,scc:0478,1,"{""research_input"":1}",849
end_product_dependency_profile,238,scc:0100,scc:0479,2,"{""research_input"":2}",855|856
end_product_dependency_profile,239,scc:0100,scc:0480,3,"{""research_input"":3}",862|863|864
end_product_dependency_profile,240,scc:0100,scc:0481,4,"{""research_input"":4}",870|871|872|873
end_product_dependency_profile,241,scc:0100,scc:0483,1,"{""research_input"":1}",883
end_product_dependency_profile,242,scc:0100,scc:0484,2,"{""research_input"":2}",889|890
end_product_dependency_profile,243,scc:0100,scc:0485,3,"{""research_input"":3}",896|897|898
end_product_dependency_profile,244,scc:0100,scc:0486,4,"{""research_input"":4}",904|905|906|907
end_product_dependency_profile,245,scc:0100,scc:0490,1,"{""research_input"":1}",925
end_product_dependency_profile,246,scc:0100,scc:0491,2,"{""research_input"":2}",930|931
end_product_dependency_profile,247,scc:0100,scc:0492,3,"{""pretech_implicit"":1,""research_input"":2}",935|937|938
end_product_dependency_profile,248,scc:0100,scc:0493,3,"{""research_input"":3}",942|943|944
end_product_dependency_profile,249,scc:0100,scc:0496,1,"{""research_input"":1}",954
end_product_dependency_profile,250,scc:0100,scc:0497,2,"{""research_input"":2}",958|959
end_product_dependency_profile,251,scc:0100,scc:0498,3,"{""research_input"":3}",963|964|965
end_product_dependency_profile,252,scc:0100,scc:0499,4,"{""research_input"":4}",969|970|971|972
end_product_dependency_profile,253,scc:0100,scc:0501,3,"{""pretech_implicit"":1,""research_input"":2}",977|979|980
end_product_dependency_profile,254,scc:0100,scc:0502,2,"{""research_input"":2}",984|985
end_product_dependency_profile,255,scc:0100,scc:0503,2,"{""research_input"":2}",989|990
end_product_dependency_profile,256,scc:0100,scc:0504,3,"{""research_input"":3}",994|995|996
end_product_dependency_profile,257,scc:0100,scc:0505,3,"{""research_input"":3}",1000|1001|1002
end_product_dependency_profile,258,scc:0100,scc:0506,3,"{""research_input"":3}",1006|1007|1008
end_product_dependency_profile,259,scc:0100,scc:0507,3,"{""pretech_implicit"":1,""research_input"":2}",1052|1054|1055
end_product_dependency_profile,260,scc:0100,scc:0508,2,"{""research_input"":2}",1059|1060
end_product_dependency_profile,261,scc:0100,scc:0509,2,"{""research_input"":2}",1064|1065
end_product_dependency_profile,262,scc:0100,scc:0510,3,"{""research_input"":3}",1069|1070|1071
end_product_dependency_profile,263,scc:0100,scc:0511,3,"{""research_input"":3}",1075|1076|1077
end_product_dependency_profile,264,scc:0100,scc:0512,4,"{""research_input"":4}",1081|1082|1083|1084
end_product_dependency_profile,265,scc:0100,scc:0513,4,"{""research_input"":4}",1088|1089|1090|1091
end_product_dependency_profile,266,scc:0100,scc:0515,2,"{""research_input"":2}",1098|1099
end_product_dependency_profile,267,scc:0100,scc:0516,2,"{""research_input"":2}",1103|1104
end_product_dependency_profile,268,scc:0100,scc:0517,2,"{""research_input"":2}",1108|1109
end_product_dependency_profile,269,scc:0100,scc:0518,2,"{""research_input"":2}",1113|1114
end_product_dependency_profile,270,scc:0100,scc:0519,2,"{""research_input"":2}",1118|1119
end_product_dependency_profile,271,scc:0100,scc:0520,2,"{""research_input"":2}",1124|1125
end_product_dependency_profile,272,scc:0100,scc:0521,2,"{""research_input"":2}",1130|1131
end_product_dependency_profile,273,scc:0100,scc:0522,2,"{""research_input"":2}",1135|1136
end_product_dependency_profile,274,scc:0100,scc:0523,2,"{""research_input"":2}",1140|1141
end_product_dependency_profile,275,scc:0100,scc:0524,2,"{""research_input"":2}",1145|1146
end_product_dependency_profile,276,scc:0100,scc:0525,2,"{""research_input"":2}",1150|1151
end_product_dependency_profile,277,scc:0100,scc:0526,3,"{""research_input"":3}",1156|1157|1158
end_product_dependency_profile,278,scc:0100,scc:0527,2,"{""research_input"":2}",1189|1190
end_product_dependency_profile,279,scc:0100,scc:0528,2,"{""research_input"":2}",1195|1196
end_product_dependency_profile,280,scc:0100,scc:0529,2,"{""research_input"":2}",1202|1203
end_product_dependency_profile,281,scc:0100,scc:0530,3,"{""research_input"":3}",1210|1211|1212
end_product_dependency_profile,282,scc:0100,scc:0531,4,"{""research_input"":4}",1219|1220|1221|1222
end_product_dependency_profile,283,scc:0100,scc:0532,4,"{""research_input"":4}",1228|1229|1230|1231
end_product_dependency_profile,284,scc:0100,scc:0534,2,"{""research_input"":2}",1242|1243
end_product_dependency_profile,285,scc:0100,scc:0535,2,"{""research_input"":2}",1248|1249
end_product_dependency_profile,286,scc:0100,scc:0536,2,"{""research_input"":2}",1255|1256
end_product_dependency_profile,287,scc:0100,scc:0537,2,"{""research_input"":2}",1262|1263
end_product_dependency_profile,288,scc:0100,scc:0538,3,"{""research_input"":3}",1269|1270|1271
end_product_dependency_profile,289,scc:0100,scc:0539,3,"{""research_input"":3}",1277|1278|1279
end_product_dependency_profile,290,scc:0100,scc:0540,4,"{""research_input"":4}",1285|1286|1287|1288
end_product_dependency_profile,291,scc:0100,scc:0541,4,"{""research_input"":4}",1294|1295|1296|1297
end_product_dependency_profile,292,scc:0100,scc:0544,1,"{""research_input"":1}",1325
end_product_dependency_profile,293,scc:0100,scc:0545,2,"{""research_input"":2}",1331|1332
end_product_dependency_profile,294,scc:0100,scc:0546,3,"{""research_input"":3}",1338|1339|1340
end_product_dependency_profile,295,scc:0100,scc:0547,3,"{""research_input"":3}",1346|1347|1348
end_product_dependency_profile,296,scc:0100,scc:0548,4,"{""research_input"":4}",1354|1355|1356|1357
end_product_dependency_profile,297,scc:0100,scc:0550,1,"{""research_input"":1}",1367
end_product_dependency_profile,298,scc:0100,scc:0551,1,"{""research_input"":1}",1371
end_product_dependency_profile,299,scc:0100,scc:0552,2,"{""research_input"":2}",1375|1376
end_product_dependency_profile,300,scc:0100,scc:0553,2,"{""research_input"":2}",1381|1382
end_product_dependency_profile,301,scc:0100,scc:0554,2,"{""research_input"":2}",1387|1388
end_product_dependency_profile,302,scc:0100,scc:0555,3,"{""research_input"":3}",1393|1394|1395
end_product_dependency_profile,303,scc:0100,scc:0559,2,"{""pretech_implicit"":1,""research_input"":1}",1398|1399
end_product_dependency_profile,304,scc:0100,scc:0560,1,"{""research_input"":1}",1402
end_product_dependency_profile,305,scc:0100,scc:0561,1,"{""research_input"":1}",1405
end_product_dependency_profile,306,scc:0100,scc:0563,1,"{""research_input"":1}",1162
end_product_dependency_profile,307,scc:0100,scc:0564,2,"{""research_input"":2}",1166|1167
end_product_dependency_profile,308,scc:0100,scc:0565,2,"{""research_input"":2}",1171|1172
end_product_dependency_profile,309,scc:0100,scc:0566,3,"{""research_input"":3}",1176|1177|1178
end_product_dependency_profile,310,scc:0100,scc:0567,4,"{""research_input"":4}",1182|1183|1184|1185
end_product_dependency_profile,311,scc:0100,scc:0570,2,"{""research_input"":2}",1418|1419
end_product_dependency_profile,312,scc:0100,scc:0571,3,"{""research_input"":3}",1423|1424|1425
end_product_dependency_profile,313,scc:0100,scc:0572,4,"{""research_input"":4}",1012|1013|1014|1015
end_product_dependency_profile,314,scc:0100,scc:0573,4,"{""research_input"":4}",1019|1020|1021|1022
end_product_dependency_profile,315,scc:0100,scc:0574,4,"{""research_input"":4}",1026|1027|1028|1029
end_product_dependency_profile,316,scc:0100,scc:0575,4,"{""research_input"":4}",1033|1034|1035|1036
end_product_dependency_profile,317,scc:0100,scc:0576,4,"{""research_input"":4}",1040|1041|1042|1043
end_product_dependency_profile,318,scc:0100,scc:0577,4,"{""research_input"":4}",1047|1048|1049|1050
end_product_dependency_profile,319,scc:0100,scc:0579,1,"{""research_input"":1}",1432
end_product_dependency_profile,320,scc:0100,scc:0580,2,"{""research_input"":2}",1436|1437
end_product_dependency_profile,321,scc:0100,scc:0581,3,"{""research_input"":3}",1441|1442|1443
end_product_dependency_profile,322,scc:0100,scc:0582,4,"{""research_input"":4}",1447|1448|1449|1450
end_product_dependency_profile,323,scc:0100,scc:0585,1,"{""research_input"":1}",1460
end_product_dependency_profile,324,scc:0100,scc:0586,2,"{""research_input"":2}",1464|1465
end_product_dependency_profile,325,scc:0100,scc:0587,3,"{""research_input"":3}",1469|1470|1471
end_product_dependency_profile,326,scc:0100,scc:0588,4,"{""research_input"":4}",1475|1476|1477|1478
end_product_dependency_profile,327,scc:0100,scc:0591,1,"{""research_input"":1}",1488
end_product_dependency_profile,328,scc:0100,scc:0592,2,"{""research_input"":2}",1492|1493
end_product_dependency_profile,329,scc:0100,scc:0593,3,"{""research_input"":3}",1497|1498|1499
end_product_dependency_profile,330,scc:0100,scc:0594,4,"{""research_input"":4}",1503|1504|1505|1506
end_product_dependency_profile,331,scc:0100,scc:0596,1,"{""research_input"":1}",1513
end_product_dependency_profile,332,scc:0100,scc:0597,2,"{""research_input"":2}",1517|1518
end_product_dependency_profile,333,scc:0100,scc:0598,3,"{""research_input"":3}",1522|1523|1524
end_product_dependency_profile,334,scc:0100,scc:0599,4,"{""research_input"":4}",1529|1530|1531|1532
end_product_dependency_profile,335,scc:0100,scc:0601,1,"{""research_input"":1}",1541
end_product_dependency_profile,336,scc:0100,scc:0602,2,"{""research_input"":2}",1545|1546
end_product_dependency_profile,337,scc:0100,scc:0603,3,"{""research_input"":3}",1550|1551|1552
end_product_dependency_profile,338,scc:0100,scc:0604,4,"{""research_input"":4}",1557|1558|1559|1560
end_product_dependency_profile,339,scc:0100,scc:0606,1,"{""research_input"":1}",1569
end_product_dependency_profile,340,scc:0100,scc:0607,2,"{""research_input"":2}",1573|1574
end_product_dependency_profile,341,scc:0100,scc:0608,3,"{""research_input"":3}",1578|1579|1580
end_product_dependency_profile,342,scc:0100,scc:0609,4,"{""research_input"":4}",1585|1586|1587|1588
end_product_dependency_profile,343,scc:0100,scc:0611,2,"{""research_input"":2}",1597|1598
end_product_dependency_profile,344,scc:0100,scc:0612,2,"{""research_input"":2}",1602|1603
end_product_dependency_profile,345,scc:0100,scc:0613,3,"{""research_input"":3}",1607|1608|1609
end_product_dependency_profile,346,scc:0100,scc:0614,4,"{""research_input"":4}",1613|1614|1615|1616
end_product_dependency_profile,347,scc:0100,scc:0616,1,"{""research_input"":1}",1623
end_product_dependency_profile,348,scc:0100,scc:0617,2,"{""research_input"":2}",1627|1628
end_product_dependency_profile,349,scc:0100,scc:0618,3,"{""research_input"":3}",1632|1633|1634
end_product_dependency_profile,350,scc:0100,scc:0619,3,"{""research_input"":3}",1638|1639|1640
end_product_dependency_profile,351,scc:0100,scc:0620,4,"{""research_input"":4}",1644|1645|1646|1647
end_product_dependency_profile,352,scc:0100,scc:0623,3,"{""research_input"":3}",1657|1658|1659
end_product_dependency_profile,353,scc:0100,scc:0624,3,"{""research_input"":3}",1663|1664|1665
end_product_dependency_profile,354,scc:0100,scc:0625,3,"{""research_input"":3}",1669|1670|1671
end_product_dependency_profile,355,scc:0100,scc:0626,4,"{""research_input"":4}",1675|1676|1677|1678
end_product_dependency_profile,356,scc:0100,scc:0627,4,"{""research_input"":4}",1682|1683|1684|1685
end_product_dependency_profile,357,scc:0100,scc:0631,1,"{""research_input"":1}",1698
end_product_dependency_profile,358,scc:0100,scc:0632,2,"{""research_input"":2}",1702|1703
end_product_dependency_profile,359,scc:0100,scc:0633,3,"{""research_input"":3}",1707|1708|1709
end_product_dependency_profile,360,scc:0100,scc:0634,4,"{""research_input"":4}",1713|1714|1715|1716
end_product_dependency_profile,361,scc:0100,scc:0636,1,"{""research_input"":1}",1723
end_product_dependency_profile,362,scc:0100,scc:0637,1,"{""research_input"":1}",1727
end_product_dependency_profile,363,scc:0100,scc:0638,2,"{""research_input"":2}",1731|1732
end_product_dependency_profile,364,scc:0100,scc:0639,3,"{""research_input"":3}",1736|1737|1738
end_product_dependency_profile,365,scc:0100,scc:0640,4,"{""research_input"":4}",1742|1743|1744|1745
end_product_dependency_profile,366,scc:0101,scc:0239,1,"{""recipe_input"":1}",2135
end_product_dependency_profile,367,scc:0101,scc:0244,1,"{""recipe_input"":1}",2161
end_product_dependency_profile,368,scc:0101,scc:0253,1,"{""recipe_input"":1}",2204
end_product_dependency_profile,369,scc:0101,scc:0264,1,"{""recipe_input"":1}",2245
end_product_dependency_profile,370,scc:0101,scc:0268,1,"{""recipe_input"":1}",2255
end_product_dependency_profile,371,scc:0101,scc:0278,1,"{""recipe_input"":1}",2296
end_product_dependency_profile,372,scc:0101,scc:0295,1,"{""recipe_input"":1}",1810
end_product_dependency_profile,373,scc:0101,scc:0300,1,"{""recipe_input"":1}",1869
end_product_dependency_profile,374,scc:0101,scc:0302,1,"{""recipe_input"":1}",1877
end_product_dependency_profile,375,scc:0101,scc:0304,1,"{""recipe_input"":1}",1884
end_product_dependency_profile,376,scc:0101,scc:0305,1,"{""recipe_input"":1}",1892
end_product_dependency_profile,377,scc:0101,scc:0332,1,"{""recipe_input"":1}",2009
end_product_dependency_profile,378,scc:0101,scc:0336,1,"{""recipe_input"":1}",2019
end_product_dependency_profile,379,scc:0101,scc:0338,1,"{""recipe_input"":1}",2026
end_product_dependency_profile,380,scc:0101,scc:0352,1,"{""recipe_input"":1}",2074
end_product_dependency_profile,381,scc:0101,scc:0353,1,"{""recipe_input"":1}",2077
end_product_dependency_profile,382,scc:0102,scc:0236,1,"{""recipe_input"":1}",2123
end_product_dependency_profile,383,scc:0102,scc:0238,1,"{""recipe_input"":1}",2132
end_product_dependency_profile,384,scc:0102,scc:0240,1,"{""recipe_input"":1}",2141
end_product_dependency_profile,385,scc:0102,scc:0266,1,"{""recipe_input"":1}",1787
end_product_dependency_profile,386,scc:0102,scc:0277,1,"{""recipe_input"":1}",1792
end_product_dependency_profile,387,scc:0102,scc:0296,1,"{""recipe_input"":1}",1814
end_product_dependency_profile,388,scc:0102,scc:0310,1,"{""recipe_input"":1}",1912
end_product_dependency_profile,389,scc:0102,scc:0315,1,"{""recipe_input"":1}",1936
end_product_dependency_profile,390,scc:0102,scc:0320,1,"{""recipe_input"":1}",1957
end_product_dependency_profile,391,scc:0102,scc:0342,1,"{""recipe_input"":1}",2042
end_product_dependency_profile,392,scc:0102,scc:0348,1,"{""recipe_input"":1}",2058
end_product_dependency_profile,393,scc:0103,scc:0100,1,"{""recipe_input"":1}",1843
end_product_dependency_profile,394,scc:0103,scc:0228,1,"{""recipe_input"":1}",1774
end_product_dependency_profile,395,scc:0103,scc:0235,1,"{""recipe_input"":1}",1778
end_product_dependency_profile,396,scc:0103,scc:0236,1,"{""recipe_input"":1}",2124
